movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
20181985,쓰레기 버리는 노브라 아줌마,Wife of the neighbor's nobra,2016,20180228,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '크왓치'}],[]
20180341,레드 스패로,RED SPARROW,2018,20180228,장편,개봉,미국,스릴러,미국,스릴러,[{'peopleNm': '프란시스 로렌스'}],[]
20181041,여자친구,,2018,20180227,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김대성'}],"[{'companyCd': '20136715', 'companyNm': '(주)영화사히트'}]"
20178782,밀애 : 친구엄마,,2017,20180227,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181421,인 서클,In Circles,2016,20180212,장편,개봉,영국,"미스터리,SF",영국,미스터리,"[{'peopleNm': '조니 헌'}, {'peopleNm': '이안 맨슨'}]",[]
20180961,액트 오브 워,An Act of War,2015,20180208,장편,개봉,미국,"스릴러,범죄",미국,스릴러,[{'peopleNm': '리안 M. 케네디'}],[]
20170027,연상녀들 : 내가 가르쳐 줄게 무삭제,,2017,20180223,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이리단'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20175129,내 학생의 엄마 2 무삭제,,2017,20180223,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '곽영근'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181548,테이큰: 미녀들의 전쟁,Escape From Ensenada ,2017,20180222,장편,개봉,미국,"액션,어드벤처,범죄",미국,액션,[{'peopleNm': '브랜던 슬래글'}],[]
20179148,친구 엄마의 유혹,My friend's mother,2016,20180222,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '카와사키 군지'}],[]
20177946,월요일이 사라졌다,What Happened to Monday,2017,20180222,장편,개봉,"영국,미국,프랑스,벨기에","액션,어드벤처,범죄",영국,액션,[{'peopleNm': '토미 위르콜라'}],[]
20189842,언프리티 소셜 스타,Ingrid Goes West,2017,20180222,장편,개봉,미국,"코미디,드라마",미국,코미디,[{'peopleNm': '맷 스파이서'}],[]
20173436,셰이프 오브 워터: 사랑의 모양,The Shape of Water,2017,20180222,장편,개봉,미국,"어드벤처,판타지",미국,어드벤처,[{'peopleNm': '기예르모 델 토로'}],[]
20177883,비뇨기과 여의사들,,2017,20180222,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20179147,딸기 팬티의 불륜,Yomeniakitara Tonarino Onna,2016,20180222,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '이즈미 유스이'}],[]
20181442,동급생:침식되어가는 유부녀,A Classmate Undermined Wife ,2017,20180222,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '카네다 사토시'}],[]
20179146,당구장의 육덕녀,Damasareru Onna,2016,20180222,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '긴 류지'}],[]
20180301,거대 불개미의 습격,It Came from the Desert,2017,20180222,장편,개봉,영국,"액션,공포(호러)",영국,액션,[{'peopleNm': '마르코 매킬락소'}],[]
20181573,에이리언 지구대침공,Alien Opponent,2010,20180221,장편,개봉,미국,"SF,액션",미국,SF,[{'peopleNm': '콜린 데이즈'}],[]
20181576,착한 며느리 2,Himegoto,2015,20180221,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20181578,유부녀의 불륜고백,Hitodumahurinkokuhaku,2016,20180221,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20181702,남편 친구와의 불륜,,2016,20180221,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '츠키카게 쿠로우'}],[]
20181577,거래처 여직원,Torihikisakinoonna,2016,20180221,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나쿠루 하라다'}],[]
20180542,50가지 그림자: 해방,FIFTY SHADES FREED,2018,20180221,장편,개봉,미국,"드라마,멜로/로맨스,스릴러",미국,드라마,[{'peopleNm': '제임스 폴리'}],[]
20181523,친구엄마 : 내 여자가 되던 날,,2018,20180220,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이상민'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20178985,누나친구 : 이혼하고 온 날,,2017,20180220,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이상민'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20177966,라스트 로빈후드,Legends of Carpathians,2018,20180214,장편,개봉,우크라이나,"액션,어드벤처",우크라이나,액션,[{'peopleNm': '세그 스코분'}],[]
20179128,여관주인과 재혼한 아내의 딸,Midarana Yokubo,2016,20180215,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '긴 류지'}],[]
20179129,세탁소 여주인의 정사,The step mothers who have laundlies,2016,20180215,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '카와사키 군지'}],[]
20179145,밀크탱크 유부녀,Breast Milk Mothers,2017,20180215,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '코지마 유지'}],[]
20180241,킬러의 보이프렌드,68 kills,2017,20180213,장편,개봉,미국,"범죄,스릴러,코미디",미국,범죄,[{'peopleNm': '트렌트 하가'}],[]
20175791,더 하우스: 악령의 집,The House,2016,20180213,장편,개봉,프랑스,"공포(호러),스릴러",프랑스,공포(호러),[{'peopleNm': '라이너 킬'}],[]
20170561,블랙 팬서,Black Panther,2018,20180214,장편,개봉,미국,"액션,드라마,SF",미국,액션,[{'peopleNm': '라이언 쿠글러'}],[]
20078561,명탐정 코난:감벽의 관,Detective Conan: Jolly Roger in the Deep Azure,2007,20180214,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '야마모토 야스이치로'}],[]
20178672,패딩턴 2,Paddington 2,2017,20180208,장편,개봉,"프랑스,영국","코미디,드라마",프랑스,코미디,[{'peopleNm': '폴 킹'}],[]
20178582,쿵푸몽키,Monkey King Reloaded,2017,20180125,장편,개봉,중국,애니메이션,중국,애니메이션,[{'peopleNm': '폴 왕'}],[]
20169443,공동정범,The Remnants,2017,20180125,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,"[{'peopleNm': '김일란'}, {'peopleNm': '이혁상'}]","[{'companyCd': '20101123', 'companyNm': '연분홍치마'}]"
20170005,포르토,Porto,2016,20180131,장편,개봉,"프랑스,폴란드,포르투갈,미국","드라마,멜로/로맨스",프랑스,드라마,[{'peopleNm': '게이브 클링거'}],[]
20180861,산의 톰씨,Mountain days with Tom-san,2015,20180209,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '우에다 오토'}],[]
20178295,찰스 디킨스의 비밀 서재,The Man Who Invented Christmas,2017,20180111,장편,개봉,"아일랜드,캐나다","드라마,판타지",아일랜드,드라마,[{'peopleNm': '바랫 낼러리'}],[]
20179106,겨울왕국의 무민,Moomins and the Winter Wonderland,2017,20180208,장편,개봉,"핀란드,폴란드","애니메이션,가족",핀란드,애니메이션,"[{'peopleNm': '야쿱 론스키'}, {'peopleNm': '이라 카르페란'}]",[]
20173525,타임트랩 워,The Philadelphia Experiment,2012,20180208,장편,개봉,캐나다,"어드벤처,미스터리,SF",캐나다,어드벤처,[{'peopleNm': '폴 질러'}],[]
20173496,방콕 크리미널,A Stranger In Paradise,2013,20180208,장편,개봉,태국,스릴러,태국,스릴러,[{'peopleNm': '코르라도 보치아'}],[]
20173662,리틀 뱀파이어,The Little Vampire 3D,2017,20180118,장편,개봉,"독일,미국",애니메이션,독일,애니메이션,"[{'peopleNm': '리처드 클라우스'}, {'peopleNm': '카스텐 킬러리치'}]",[]
20176603,원더 휠,Wonder Wheel,2017,20180125,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '우디 앨런'}],[]
20189723,친구누나2,,2017,20180208,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이리단'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20179144,전화로 꼬시는 여자들,Creampie for Female Sales of Condominium,2017,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '모리 기타로'}],[]
20179127,유사성행위 술집,The dairy of downtown,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '카와사키 군지'}],[]
20173407,오직 사랑뿐,A United Kingdom,2016,20180208,장편,개봉,영국,"드라마,멜로/로맨스",영국,드라마,[{'peopleNm': '엠마 아산테'}],[]
20179110,오렌지 소파의 스와핑,An obscene lucky wife's unusual sexual experience,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '요시유키 유미'}],[]
20179112,어린 신입여직원의 야근,Harassment,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '긴 류지'}],[]
20177350,아이 엠 낫 유어 니그로,I Am Not Your Negro,2016,20180208,장편,개봉,"프랑스,미국,벨기에,스위스",다큐멘터리,프랑스,다큐멘터리,[{'peopleNm': '라울 펙'}],[]
20179111,순정거유의 절정,Sing in pure heart big tits,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '카토 요시카즈'}],[]
20179126,끝내주는 미망인,My step mother,2016,20180208,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '카와사키 군지'}],[]
20176764,프리 스테이트,Free State of Jones,2016,20180207,장편,개봉,미국,"액션,전쟁,드라마",미국,액션,[{'peopleNm': '게리 로스'}],[]
20181122,정사 : 나쁜 시동생,Anatayurusite! Otto no otouto wo yuuwakuaitesimai,2016,20180207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '네지메 지로'}],[]
20181101,시아버지:며느리의 간호,Yome no Kango,2016,20180207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '레이 오자키'}],[]
20189901,더 포리너,The Foreigner,2017,20180207,장편,개봉,"영국,중국","액션,스릴러",영국,액션,[{'peopleNm': '마틴 캠벨'}],[]
20181102,나쁜 섹스:신입 보험영업,Eigyou ni kita hokenn no eigyouredhi ga sinnjinndattanode keiyaku wo jyoukennni,2016,20180207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '네지메 지로'}],[]
20181121,그녀의 속사정,Kanojyo no Naibujijyo,2016,20180207,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '레이 오자키'}],[]
20177909,밀애 : 사장님의 젊은 아내,,2017,20180206,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"[{'peopleNm': '이상민'}, {'peopleNm': '이상민'}]","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20177885,교환섹스 : 동생의 여자,,2017,20180206,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"[{'peopleNm': '이상민'}, {'peopleNm': '이상민'}]","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20180824,젊은 장모,,2017,20180202,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김경훈'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20181061,완벽한 망상,Besetment,2016,20180202,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),[{'peopleNm': '브래드 더글라스'}],[]
20180164,패왕화 스페셜 포스,Special Female Force,2016,20180201,장편,개봉,홍콩,액션,홍콩,액션,[{'peopleNm': '전국위'}],[]
20179124,친구 남친 유혹하기,Haujyotyu,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '존 류지'}],[]
20179130,아기돼지 3형제와 쿵푸랜드,The Three Little Pigs and KungFu Land,2017,20180201,장편,개봉,중국,"애니메이션,어드벤처",중국,애니메이션,[{'peopleNm': '유위'}],[]
20179109,성욕처리의 비밀,Secrets of Yuji Road Mimic,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '타케호라 테츠야'}],[]
20179107,선배 남편 내가 가지기,Misoji Onna no Shodo,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '긴 류지'}],[]
20180661,비밀애,Secret Love,2013,20180201,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '노구치 테루오'}],[]
20179108,변태 치과의사의 특별한 진료,Dental clinic of desire,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '카와사키 군지'}],[]
20179125,미인자매의 뒷이야기,Beautiful sister Sister White Coat,2016,20180201,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '세키네 카즈요시'}],[]
20177309,뉴욕 갱스터,NYC Underground,2013,20180201,장편,개봉,미국,"액션,스릴러",미국,액션,[{'peopleNm': '제시 테레로'}],[]
20177984,금의위: 혈지도,Blade of Enforcer,2017,20180201,장편,개봉,중국,액션,중국,액션,[{'peopleNm': '시우룬'}],[]
20166083,천화,A Living Being,2017,20180125,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '민병국'}],"[{'companyCd': '20138515', 'companyNm': '(주)맑은시네마'}]"
20177933,9/11,9/11,2017,20180131,장편,개봉,미국,"액션,드라마",미국,액션,[{'peopleNm': '마틴 귀귀'}],[]
20180826,친구엄마: 그녀의 병간호 (무삭제),,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강정훈'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20180865,젊은 형수: 형의 여자를 탐하다,,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"[{'peopleNm': '강정훈'}, {'peopleNm': '강정훈'}]","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20180866,새엄마 2: 그녀의 남자가 되다 (무삭제),,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강정훈'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20180863,부부교환의 날 2017: 친구의 아내를 탐하다 -무삭제판,,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강정훈'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20180864,내 이웃의 아내 3,,2017,20180131,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"[{'peopleNm': '강정훈'}, {'peopleNm': '강정훈'}]","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20180791,엄마 애인,,2017,20180129,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"[{'peopleNm': '정진호'}, {'peopleNm': '정진호'}]","[{'companyCd': '20176201', 'companyNm': '모히또필름'}]"
20180553,하고싶은 형수님:형의 선물,Anikinokireina Okusantowatasi,2017,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '야노 티카라'}],[]
20180550,외로운 미망인:시아버지와 도련님,Sinkon Miboujin,2017,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '야노 티카라'}],[]
20180742,빼앗긴 아내,Wife during the part-time job,2017,20180126,장편,개봉,일본,기타,일본,기타,[{'peopleNm': '크왓치'}],[]
20180567,비밀애:길들여진 유부녀들,Otokodatini Yorokobarerutuma,2017,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],[]
20180551,밀애:어린 새엄마,Mougamanndekinai! Giri no musuko ni yokujyousurunannte,2016,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '네지메 지로'}],[]
20180552,근친의 사랑3:양아버지,Heya ni kakusiteoita eroDVD wo gimusume ga katte ni miteirutokoro wo mokugekisitesimai,2016,20180126,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '네지메 지로'}],[]
20177366,프로젝트 메자 ,Meza,2017,20180125,장편,개봉,캐나다,"액션,SF",캐나다,액션,[{'peopleNm': '제임스 마크'}],[]
20177727,팜스윙스 스와핑클럽,PALM SWINGS,2017,20180125,장편,개봉,미국,"코미디,멜로/로맨스,드라마",미국,코미디,[{'peopleNm': '션 회쓰리'}],[]
20175736,하우스 오브 데스,Intruders,2015,20180125,장편,개봉,미국,"공포(호러),스릴러,드라마",미국,공포(호러),[{'peopleNm': '애덤 쉰들러'}],[]
20173404,콜로니: 인류 최후의 날,Somnus,2016,20180125,장편,개봉,영국,"어드벤처,SF,스릴러",영국,어드벤처,[{'peopleNm': '크리스 리딩'}],[]
20180042,착한 엄마 (무삭제),,2017,20180125,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강정훈'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20176849,정사 : 착한 며느리들,,2017,20180125,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20176647,장난치는 관능천사,Mischief angel disorder figure seven change,2016,20180125,장편,개봉,일본,성인물(에로),일본,성인물(에로),[],[]
20176648,자꾸 열리는 검은 속옷,Black underwear woman lustful red nectar,2016,20180125,장편,개봉,일본,성인물(에로),일본,성인물(에로),[],[]
20180549,어린 BJ 와이프,Woman in the Box,2017,20180125,장편,개봉,일본,기타,일본,기타,[],[]
20176646,아들의 미인 여교사,Shikiyokujyo,2016,20180125,장편,개봉,일본,성인물(에로),일본,성인물(에로),[],[]
20177164,숨바꼭질: 겟 아웃,Darkroom,2014,20180125,장편,개봉,미국,"스릴러,공포(호러)",미국,스릴러,[{'peopleNm': '브릿 네이피어'}],[]
20176629,뺏고 싶은 형수,Wanna Fuck with Sister-in-Law Who Looks Very Dirty,2016,20180125,장편,개봉,일본,성인물(에로),일본,성인물(에로),[],[]
20180041,부부교환섹스 2 (무삭제),,2017,20180125,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강정훈'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20180582,보험 설계사의 은밀한 영업,Temptation of insurance salesperson,2017,20180125,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '크왓치'}],[]
