index,companyCd,companyNm,companyNmEn,companyPartNames,ceoNm,filmoNames
9,20100781,(주)티피에스컴퍼니,TPS Company,"제작사,프로덕션 서비스",김현철,"육사오(6/45),발신제한,서복,조작된 도시,션샤인 러브,협녀, 칼의 기억,파울볼,권법,피부색깔=꿀색,분노의 윤리학,본 레거시,고지전,파주,달려라 자전거"
0,20229203,(주)니드먼트,,홍보사,김중곤,
1,20229202,엔진을켜 스튜디오,,제작사,허윤영,미혹
2,20229165,영화공작소 가람,,제작사,박황춘,
3,20156508,레드무비,,제작사,구자환,"태안,해원,프레스,레드 툼"
4,20228722,필름도깨비,,제작사,최하늘,
5,20229183,주식회사 헤이데이프로덕션,,제작사,안희진,
6,20229182,주식회사 필르무지커,,제작사,이성현,
7,20229047,(주)어바웃필름,,제작사,김성환,
8,20229184,더그레인바이라헬,,제작사,권오근,
9,20229185,유진필름,EUGENE FILM,제작사,김민구,"폭낭의 아이들,그해 오월 나는 살고 싶었다"
0,20138235,페이지원필름(주),,제작사,정재연,시민 덕희(가제)
1,20203961,P&미디어,,"제작사,배급사",김승재,"세자매 노래방,굶주린 누나들,더 인턴:여상사의 세가지 맛,내 사장의 아내,여대생 노래방,여대생 노래방 무삭제,연주의 섹스파트너,완벽한 섹파,섹탐부인,비밀계약 : 오! 나의 섹신님,남친을 훔치는 완벽한 방법,인터뷰 그녀의 속사정,정사 거부할 수 없는 유혹,첫섹스만50번째,나의연인-마네퀸,두근두근펜션,완벽한 섹스,오르가즘 하숙집,열리는 누나들,내 상사의 부인,화끈한 처제의 맛"
2,20218563,현대엔트테이먼트,,상영업,최형근,
3,20229164,(주)테드엔터테인먼트,,제작사,김태건,
4,20141652,씨네라인월드(주),,수입사,우미령,"헬 카운트,유나바머: 테드 K,서바이벌리스트,데드캠프:리부트,칼리버 9: 마피아 워,IS 탈출,몬스터 오브 맨,남과 여: 여전히 찬란한,마약 기생충,마트 습격사건,프라이멀,나의 작은 동무,디스트로이어,블랙 47,리지,CIA 데빌헌터,몽키킹3: 서유기 여인왕국,7일간의 정상회담,더 비지터: 리턴즈,몽키킹2: 서유기 여정의 시작,노만: 어느 뉴요커의 신분상승과 몰락,인투 더 포레스트,노래로 쏘아 올린 기적,숏텀 12,원 챈스,킹 오브 파이터,패신저스,불의 전차"
5,20205021,키네픽(주),,제작사,문병민,
6,20229163,칸따삐아필름,,제작사,이준상,
7,20229162,(주)문라이트이엔티,Moonlight ENT,제작사,문정혁,여덟 번째 감각
8,20110854,(주)씨제이이엔엠,CJ ENM Corp.,"제작사,배급사,수입사,제공,상영업","강호성, 윤상현","아임 히어로 더 파이널,파벨만스,유령,이스터 선데이,영웅,신비아파트 극장판 차원도깨비와 7개의 세계,외계+인 1부,명탐정 코난: 할로윈의 신부,헤어질 결심,브로커,2시의 데이트,베테랑2,빙의(가제),하얼빈,카운트,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,공조2: 인터내셔날,극장판 살아남기 시리즈: 인체에서 살아남기,스텔라,극장판 안녕 자두야: 제주도의 비밀,해피 뉴 이어,연애 빠진 로맨스,스틸워터,보이스,방법: 재차의,발신제한,더 문(가제),도그데이즈(가제),사일런스(가제),언노운: 더 테이크다운,프레스 플레이,루이스 웨인: 사랑을 그린 고양이 화가,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,건파우더 밀크셰이크,미드나이트,신비아파트 뮤지컬 시즌3 : 뱀파이어왕의 비밀,베르테르,아이들은 즐겁다,명탐정 코난: 비색의 탄환,커넥트,도굴,다만 악에서 구하소서 파이널컷,담보,더 터닝 ,내 어머니의 모든 것,소년들,써니시스터즈,뮤지컬 킹키부츠 라이브,서복,극장판 요괴워치: 포에버 프렌즈,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,다만 악에서 구하소서,엔딩스 비기닝스,다크 워터스 ,1917,백두산,신비아파트 극장판 하늘도깨비 대 요르문간드,캡티브 스테이트,신의 한 수: 귀수편,나쁜 녀석들: 더 무비,안녕 베일리,엑시트,명탐정 코난: 감청의 권,기방도령,기생충,클로젯,소피와 드래곤: 마법책의 비밀,세상을 바꾼 변호인,걸캅스,사바하,극한직업,그린 북,PMC: 더 벙커,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,국가부도의 날,동네사람들,벽 속에 숨은 마법시계,협상,명탐정 코난 : 제로의 집행인,신비아파트: 금빛 도깨비와 비밀의 동굴,탐정: 리턴즈,엔테베 작전,7년의 밤,대인물,도청(가제),비밀경찰: 랍스터 캅,썬키스 패밀리,미쓰백,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,공작,극장판 페어리 테일: 드래곤 크라이,더 포스트,골든슬럼버,그것만이 내 세상,1987,메리와 마녀의 꽃,침묵,남한산성,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,명탐정 코난:진홍의 연가,군함도,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,베이블레이드 버스트 갓 : 갓 발키리의 탄생,보스 베이비,극장판 또봇: 로봇군단의 습격,군함도 감독판,퍼펙트 스트레인저,땡큐 포 유어 서비스,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,리얼,불한당: 나쁜 놈들의 세상,임금님의 사건수첩,걸 온 더 트레인,트롤,조작된 도시,명탐정 코난: 에피소드 원-작아진 명탐정,공조,루돌프와 많이있어,마스터,원피스 필름 골드,두 남자,형,아수라,아이엠스타 뮤직어워드,인천상륙작전 : 익스텐디드 에디션(확장판),고산자, 대동여지도,新극장판 이니셜D: 레전드3 -몽현-,명탐정 코난: 순흑의 악몽,인천상륙작전,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,봉이 김선달,우리들,아가씨,극장판 안녕 자두야,탐정 홍길동: 사라진 마을,궁합,여교사,비밀은 없다,시간이탈자,글로리데이,좋아해줘,쿵푸팬더3,나를 잊지 말아요...총 756편"
9,20229161,디파이언트,,제작사,,초록밤
0,20156929,(주)빅오션이엔엠,BIG OCEAN ENM,"제작사,배급사","신인수,이성진","파이프라인,제8일의 밤,습도 다소 높음,진범,덕구"
1,20138375,사단법인 배리어프리영화위원회,,"배급사,수입사,영화기관/단체-유관기관,영화기관/단체-제작",김수정,
2,20217822,다큐플러스,,제작사,김동현,제로웨이스트
3,20102842,(주)알앤알프로덕션,R&R Productions,"제작사,배급사,수입사",김민수,"누가 그 예쁜 사과를 따먹었을까?,수상한 옆집 아내,뜨거운 밤이 열리면2,뜨거운 밤이 열리면 무삭제,뜨거운 밤이 열리면2 무삭제,블라인드러브"
4,20229114,주식회사 큐앤미디어,,"제작사,배급사,수입사",김효경,"그녀의 사정 두 번째 이야기,그녀의 사정 두 번째 이야기 무삭제,금낙낙화 무삭제,금남낙화,투명한 그녀 두 번째 이야기,투명한 그녀 두 번째 이야기 무삭제"
5,20157651,(주)퍼니플럭스,,제작사,정길훈,극장판 엄마 까투리: 도시로 간 까투리 가족
6,20229144,(주)캐스팅라인,CASTINGLINE,"제작사,배급사,공동제공",한승아,"블라인드 워,사랑 결혼 그밖에 것들,엔젤 하트"
7,20229109,(주)오션트립스,,"제작사,배급사",김성훈,
8,20229113,(주)스튜디오그레인풀,grainfull,제작사,황다은,나는 마을 방과후 교사입니다
9,20174841,(주)가온콘텐츠,,"제작사,수입사",박숙희,"그녀는 구멍봉사자,옆집엄마가 알려준 그 맛,그녀는 구멍봉사자 무삭제판,그녀의 욕정 테라피 무삭제판,옆집엄마가 알려준 그 맛 무삭제판,꺾여버린 가슴 무삭제판,땀샘터진 아내의 엄마,맛가버린 맛사지 무삭제판,보지만 말고 넣어,세웠더니 싸드라 무삭제판,술에 젖은 형수,옆집엄마 맛있더라,이모의 가랑이는 육즙기 무삭제판,흠뻑젖은 속옷,가랑이를 벌렸다 무삭제판,거칠것 없는 그녀,그녀의 조갯살,맛있는 새엄마2 무삭제판,먼저맛본 옆집엄마,몸부림에 채워진 성욕 무삭제판,쉽게젖는 새엄마 무삭제판,음란한 사과,입부터 가랑이까지 무삭제판,처음 젖은 가랑이,달콤한 새엄마 무삭제판,동정뺏은 아랫도리 무삭제판,땀에 젖은 새엄마 무삭제판,새엄마 구멍 채우기 무삭제판,새엄마는 궁합친구 무삭제판,새엄마는 잘빠는 체질 무삭제판,새엄마의 음란 서비스 무삭제판,엄마의 손맛 무삭제판,이모에게 저지른 날 무삭제판,활짝 벌린 이모님 무삭제판,그녀의 욕정 테라피,맛가버린 맛사지,세웠더니 싸드라,옆집이모는 배꼽친구,이모랑 하는 욕정놀이,꺾여버린 가슴,먹고싶을땐 옆집이모,이모의 가랑이는 육즙기,깊이 들어온 형수 무삭제판,막대 주는 여자 무삭제판,새엄마가 맛본 남편아들 무삭제판,새엄마의 육체수업 무삭제판,욕정 취중 섹녀 무삭제판,움켜진 형수의 가랑이 무삭제판,장모님의 사위사냥 무삭제판,형수님의 땀냄새 무삭제판,가랑이를 벌렸다,몸부림에 채워진 성욕,벗겨진 옆집여자 무삭제판,새엄마 구멍 채우기,새엄마가 빨아준 욕정 무삭제판,새엄마는 욕정 수업중 무삭제판,새엄마의 음란 서비스,숫처녀의 조건만남,숫처녀의 조건만남 무삭제판,쉽게젖는 새엄마,입부터 가랑이까지,달콤한 새엄마,동정뺏은 아랫도리,새엄마는 잘빠는 체질,열화옥문,열화옥문 무삭제판,육덕녀의 영업일기 무삭제판,이모에게 저지른 날,불륜은 비즈니스다,불륜은 비즈니스다 무삭제판,엄마의 손맛,활짝 벌린 이모님,사무실 S파트너,사무실 S파트너 무삭제판,너도 먹고 나도 먹고,너도 먹고 나도 먹고 무삭제판,맛있는 마사지,거친 섹스의 두 가지 맛,거친 섹스의 두 가지 맛 무삭제판,거칠것 없는 그녀 무삭제판,구멍 길들이기,구멍 길들이기 무삭제판,그녀의 음란 레슨,그녀의 음란 레슨 무삭제판,그녀의 조갯살 무삭제판,그녀의 조건 배달,그녀의 조건 배달 무삭제판,너무 쉬운 며느리,너무 쉬운 며느리 무삭제판,넣지 않아야 할것을 넣은 자,넣지 않아야 할것을 넣은 자 무삭제판,더럽혀진 제수씨,더럽혀진 제수씨 무삭제판,땀샘터진 아내의 엄마 무삭제판,맛있는 마사지 무삭제판,먹고싶을땐 옆집이모 무삭제판,먼저맛본 옆집엄마 무삭제판,며느리는 성욕보호사,며느리는 성욕보호사 무삭제판,며느리를 보내는 방법,며느리를 보내는 방법 무삭제판,무방비 형수,무방비 형수 무삭제판,보지만 말고 넣어 무삭제판,술에 젖은 형수 무삭제판,여친의 조력자,여친의 조력자 무삭제판,옆집엄마 맛있더라 무삭제판,옆집이모는 배꼽친구 무삭제판,음란한 사과 무삭제판"
0,20229143,(주)허그아이엔티엘,,"제작사,배급사,상영업",박상현,
1,20229112,CGV고성 작은영화관,,상영업,이상근,
2,20229142,주식회사 신성,New Star Corp.,제작사,박종원,개들의 도시
3,20229110,요시모토뮤직엔터테인먼트코리아 주식회사,Yoshimoto Music Entertainment Korea,"배급사,수입사",김진중,호저의 하늘
4,20229141,주식회사 이모션스튜디오,,,,"오! 나의 어시님,오션 라이크 미"
5,20139236,(주)에스엠 컬처앤콘텐츠,SM C&C,"제작사,배급사","김동준, 이훈희","비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3,시소,에스엠타운 더 스테이지"
6,20202923,록엔터테인먼트(주),,"제작사,배급사,수입사",김강록,"친구 섹스파트너 만들기,드디어 다리 벌린 누나,섹시한형수"
7,20229108,㈜무비다이브,,배급사,,"벤데타: 복수의 시간,마이 선,굿 럭 투 유, 리오 그랜드,보이지 않아,5월 이후,데몬러버,이마 베프"
8,20125875,(주)프레인글로벌,Prain Global Inc. ,"제작사,배급사,수입사","여준영, 김덕희","혼숨,춘몽,이레셔널 맨,미스터 홈즈,트럼보,죽은 자의 제국,나이트 오브 컵스,라이프,엑시덴탈 러브,4등,노블,워터 디바이너,울브스,유고와 라라 : 신비의 숲 어드벤처,매직 인 더 문라이트,선 오브 갓,써드 퍼슨 - 감독판,무드 인디고,레드카펫,노예 12년,위험한 패밀리,블루 재스민,위험한 패밀리 패밀리 에디션,와즈다,스톤,디태치먼트,머드 ,로마 위드 러브,비러브드,아워 이디엇 브라더 ,50/50,알로, 슈티,조제, 호랑이 그리고 물고기들,물랑루즈,로미오와 줄리엣,가위손,빽 투 더 퓨쳐 2,빽 투 더 퓨쳐,원스 어폰 어 타임 인 아메리카,불의 전차"
9,20229125,(주)테이크원스튜디오,TAKEONE STUDIO,"제작사,배급사",정민채,뒤틀린 집
0,20229107,기승전결,,제작사,김형종,작은 방안의 소녀
1,20229043,(주)에이디지컴퍼니,,제작사,"박경미, 이경규",
2,20229124,코발트,,제작사,신기헌,
3,20229106,로맨틱트라우마픽처스,,제작사,김수인,
4,20189221,스튜디오66,,제작사,박지영,
5,20229105,아워스,,수입사,"최유리, 조성경",
6,20229123,(주)위드윈이앤씨,,"제작사,배급사,수입사",안성민,
7,20125475,구혜선 필름,,제작사,구혜선,복숭아나무
8,20124635,(주)진심엔터테인먼트,,"제작사,배급사",강기영,
9,20139196,TCO(주)더콘텐츠온,THE CONTENTS ON,"제작사,배급사,수입사,부가시장",김상윤,"살수,늑대사냥,리미트,공기살인,B컷,B컷 감독판,악마들,필사의 추적,킬러의 보디가드 2: 킬러의 와이프,킬러의 보디가드 2,보이저스,범털 2: 쩐의 전쟁,더 스파이,퍼펙트 케어,더 시크릿,800,그린랜드,그레텔과 헨젤,그집,죽지않는 인간들의 밤,주디,숀더쉽 더 무비: 꼬마 외계인 룰라!,21 브릿지: 테러 셧다운 ,카운트다운,허슬러,람보 : 라스트 워,47미터 2,롱 샷,존 윅 3: 파라벨룸,콜드 체이싱,카니발 클럽,늑대의 아이들,틴 스피릿,암전,쿠르스크,내안의 그놈,언니,핫 썸머 나이츠,데스 위시,원더풀 고스트,식구,아이 캔 온리 이매진,나미야 잡화점의 기적: 또 하나의 이야기,서버비콘,더 포리너,킬러의 보디가드,중2라도 괜찮아,타임 투게더,비정규직 특수요원,여자전쟁: 여자의 이유,여자전쟁: 이사 온 남자,립반윙클의 신부: 스페셜 에디션,립반윙클의 신부,대결,로빈슨 크루소,범죄의 여왕,여자전쟁: 봉천동 혈투,여자전쟁: 비열한 거래,썰만화,여자전쟁: 도기의 난,내일의 안녕,폭력의 법칙: 나쁜 피 두 번째 이야기,뉴 스텝업: 어반댄스,캠핑,여자전쟁: 떠도는 눈,나쁜놈은 죽는다 무삭제 특별판,택시: 나이트페어,나쁜놈은 죽는다,라스트 위치 헌터,어떤살인,위험한 상견례 2,약장수,사랑은 없다,슈퍼 스파이: 수상한 임무,블러바드,헬머니,위로공단 특별판,미조,멘탈,바디 앤 안티바디,천국에 있는 것처럼,노트북"
0,20100572,한국영화아카데미,Korean Academy of Film Arts(KAFA),"제작사,영화교육기관-기타교육기관",박기용,"엄마의 땅: 그리샤와 숲의 주인,파로호,그 겨울, 나는,같은 속옷을 입는 두 여자,낮과 달,썬더버드,윤시내가 사라졌다,클라이밍,혼자 사는 사람들,시네마테크,좋은 사람,럭키 몬스터,야구소녀,호흡,마왕의 딸 이리샤,아워 바디,보희와 녹양,메이트,죄 많은 소녀,어른도감,수성못,아기와 나,연애담,죽여주는 여자,우리집 멍멍이 진진과 아키다,양치기들,솔로탈출귀,여고생,선지자의 밤,창백한 얼굴들,화산고래,성실한 나라의 앨리스,소셜포비아,이쁜 것들이 되어라,보호자,들개,잉투기,누구나 제 명에 죽고 싶다,설인,가시,밀월도 가는 길,은실이,태어나서 미안해,간증,심도,짐승의 끝,집,파수꾼,나는 곤경에 처했다!,너와 나의 21세기,로망은 없다,여자 없는 세상,껍데기,날  놓아줘,남매의 집,그녀들의 방,어떤 개인 날,장례식의 멤버,제불찰씨 이야기,유령 소나타,피는 멈추지 않는다,708호, 이등병의 편지,미메시스,창가로 나온 사람들,파란 거인,피아니스트,오디션,웨딩,휴가,고스트,눈물,바람의 기억,호로마루,기억의 재구성,가슴의 문을 두드려도,낙원,내 왼쪽 젖꼭지,마사지,면회가는 날,무저갱,배팅케이지,사우나,서울의 달,수난이대,수렵허가구역,아스팔트,얼라이브,오징어,윤리거리규칙,자기소개서,전선을 간다,종이학,지하의 남자,타이레놀,팡뜨,하얀 침묵,할머니와 돼지머리,헤르츠,Erased,Outer,개의 역할,고치,기억부검,기음,낙,누구인가,두부공,락 아웃,마지막 배웅,만년설,면허시험,묻고 싶다,뭐보노?,버건디 6호,보일러,불한당들,비밀둥지,서스테인,선물,세컨어카운트,소년병,싫어,아들,아아아,열대야,열정의 끝,오디션,외계인이다,원 플러스 원,이사가는 날,자각몽,재희,초능력자,치킨게임,캐치볼,토끼의 뿔,해바라기의 습격,4학년 보경이,균열,더러워, 정말,바캉스,사브라 ,수지,아빠의 맛,어느 날 갑자기,어느날, 갑자기,어젯밤에 연희가 날 더듬은 것 같은데,잭보이,지구 최후의 날,침입자,황 여사,황찡과 마부,MJ,Milk,남매,로망, 그레꼬로망,불 3D,어린 연인,여름방학,오징어,은막의 연인 3D,커튼콜,파킹찬스,경희,기절 3D,껍질과 알맹이,두 유 리멤버 미?,외로워서 그랬어요,주희,카오스 3D,투곤,거인의 방,과월 사랑세 납부고지서,과월 사랑세 납부고지서,귀가,내 사랑 파이프,더블 클러치,도서관에서는 실내정숙,선량한 인간들의 도시,스포트라이트,엄마 뱃속으로,죽이는 하루,지금, 여기에,하트바이브레이터,허 네임 이즈 노 네임,결코 울리지 않는,빈들에 마른 풀 같이,삼도,수목정원,실락원,플라콩,두 남자이야기,하드보일드 지저스,그녀를 사랑해줘요,나이브 데이즈,네가 알리있나?,누군가의 첫사랑,누군가의 첫사랑,바나나 토끼,스탑,앨리프,앨리프,여고생이다,영희야 뭐하니?,인생의 취미,전설의 케이,13th 라운드,36번째 수감자,금지된 장난,난지도 ,다리들,동사무소 가는 길 ,만남,물의 기억,민요 삼총사,바다로 가는 날,불휘,불휘,뽕짝,상실의 시계,성관계는 없다,소나기,수다쟁이들,수다쟁이들,스위밍 걸,스위밍걸,양희숙 생존기 ,여긴 생각보다 괜찮아,이름없는 남자...총 548편"
